artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-010390316093415	loop-117568525254368	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:ce85f5f4:2d7c060d:db18f07a:eaa4a34d:03fad822:3a793eaa:6b273973:76159636	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-010548907208943	loop-240643888934516	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:68e98737:86a47603:914bd624:25dd819f:27aaf541:5d196d51:d8ecf509:2b0e1c10	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-010634753601785	loop-127069911890935	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:1c5353e7:36776eb3:c69a7d7f:5687849a:2e741cd5:385f32c5:4a8f61e0:cf5a7cd4	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-010635999699457	loop-227036177212879	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:658ae1f8:319665a2:c5ba5fc2:3b8d8f70:7fe12b12:de93d689:d1fa7519:304ce466	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-010893751445516	loop-197507681585977	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:3de48794:562972d0:8780e993:b554d920:c6da1ba4:9e9bda8a:a11b4292:3ce92436	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-010944695310244	loop-088262914674588	artifact-object-247833159712866	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:39d1eef4:df28c31e:4b9a8b11:7b00c9b2:a8ab85af:ceb8e5b6:7554d3b8:2d58bd39	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-011078791129885	loop-038406560627694	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:41be6a83:bee0077b:91c3ddb3:d761f7e0:423401c3:0bdadb0a:4bd8c6ef:464116d6	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-011098867668277	loop-117632340408258	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:43b48bf3:e382653c:6e8fdb3b:7d4c27db:691a5037:20b32b91:83bb9246:e42c9bfe	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-011335029105677	loop-264146434680184	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:52a9f1b1:5d6fb1ec:246eb4c0:c683c506:6ecd52fe:64e3987d:a67b453c:b78f61a7	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-011705236197251	loop-228394195708341	artifact-object-096194694719538	category_coverage	cache	discovered	reviewed_static_source	source-000000000000002	independent_review_approved	sha256:e18d0571:5f9f3c9f:e828d2e5:a91f80a2:bbd4f986:b2d5366b:8bade1fe:5c6dc5ce	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-011816891365890	loop-091803045044026	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:69251ab1:7859a921:aa313f60:22085e73:0d51c897:f3a5ccbd:3b93768e:ee859b48	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-011859625571461	loop-089847449305097	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:b8257cf4:24bbeec9:29b2964e:74be9dd4:81034186:7fc32dac:08075605:c9ad0f5d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-011878129509940	loop-137805489119539	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:38dd9f52:1d6c4f95:233cceb7:1ca324b6:8fe2a3f7:be8a077a:a7792f35:9ac4e3b2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012132094358116	loop-006160088166321	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:ade94cfa:1920816b:e72f2859:0bcaf645:583ccd68:9c4789f9:29fc7b5e:54bc46c5	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012393316377353	loop-177402702362483	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:da61ca69:5859c407:15077608:308bb16c:808a04b0:132b1019:5787aa4e:e897926a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012409022767969	loop-278301511602221	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:49a1214a:ee3a799e:a967309f:a51f82d0:6f59ff2c:58103f1a:35f9a391:b13f6c74	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012497612243874	loop-144354923110496	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:059d56a8:afbe7fee:d1b05c29:9bd6b638:8023f63d:e7998364:c9cbfad0:b92dfd01	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012601285220379	loop-213055981430214	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:d860825b:9e165a5e:a841465d:9be3b30d:e2992d95:2c152f6e:12a84851:7d82d185	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012710226807346	loop-073990277061313	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:b4ea7d48:89bd465e:38906572:da5805d5:c3b54d43:acba26d2:24653657:4aedceeb	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012862178079172	loop-199014540193094	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:3ae2d286:e8704ffb:ffa01e9b:9824586d:a50ee324:df2457d3:f6b2e83e:377d19bc	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012863012105253	loop-268754489968765	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:d0795402:c28c2b24:135eaf31:93146493:d98d6014:4dedf7e1:2a2435ed:36deaa69	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-012891969328242	loop-246434796949791	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:4344e94c:c67ada82:265d84f5:84424f57:89c5949a:10d488d5:4ab74b9c:195f680a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013028617819054	loop-226002225261181	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:5f0ef86b:0d8535ba:3781bffc:62c53dd5:0343f7d6:58684da3:6e4b8b9f:7880b399	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013212511976541	loop-249782396687232	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:42f6f16e:ac321be6:bbb9ca38:fb0d0670:6bde11d8:1b5761c9:9906a703:32843dab	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013270997273849	loop-112146749457610	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:a63fb52f:1fd00b3b:deda6276:69e8d031:5b6c0cd8:62234f9f:d9016a43:f4ccf5c9	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013374228265280	loop-154213160614412	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:40dbbe40:2545bb3b:da85595b:199218aa:59de385e:26e4fab7:d0d2a530:7098e2d2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013439276445528	loop-218007667683794	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:44d1dfd7:03d6c19e:915ccc6e:ce391db8:768af110:dc4c6717:1bdd7eeb:d79f0d1e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013469698221611	loop-017510671931285	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:73adb808:ac007496:e8d0a833:0852af6a:1c6842fc:a373ab34:b2e64465:2d225e5f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013503795910504	loop-226002225261181	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:5f0ef86b:0d8535ba:3781bffc:62c53dd5:0343f7d6:58684da3:6e4b8b9f:7880b399	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013532198120345	loop-214839139203530	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:f4d52da0:1c577b17:9d75a08c:4a920227:00fd3950:91689b95:64ccbdf8:89b730fd	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013659644114525	loop-174476257884876	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:e907696e:36f0965a:0ced33c9:68ab15c0:9975e64e:dc75c3da:c7994e14:550de212	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013873302196165	loop-262367239868242	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:880c19ea:5332c72e:e7f0695b:88862819:b312cbc4:7899e119:cc4f3a08:fa560213	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013879563871312	loop-173978524205502	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:b0db8ca9:7b4291e4:d8fe4821:5ccc8162:d0656a13:fa7ada8e:70799750:daf8babd	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-013911122337610	loop-244414544898356	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:7f1f0e21:fbaae4c9:4d2ffdec:f635eb1d:294909e3:623965fe:463e527d:1c9d144a	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014073509940880	loop-105778426724024	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:a77f12ba:663b4b29:2480f8ea:42d52312:baf709e0:b3a78a7b:9f06199f:c9160e01	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014222120949411	loop-031516430867643	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:7e50ae8a:e5569e33:5026bc71:1700555e:b7dc6ef4:2e599942:fcae8381:f53bfcbb	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014461039095497	loop-166511459916107	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:81ecdeb2:53585cea:1d19365c:36d5aa66:d230c21e:caa98190:e8ea2c5a:1e5b59c6	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014485746810015	loop-150772036356368	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:69110b60:f77b138c:7a7dfb69:90a07167:bab45a82:b9cab8a3:002e2ca2:2a69961d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014513000720823	loop-006952591142373	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:66d2b9c6:960633f4:2153bca4:cbaa9dda:4416beb1:35ee2def:32dca83a:0182a650	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014588258698908	loop-033717376545290	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:722e249b:42098cde:96b5da55:7d2e9659:3e948fb4:32686efa:d56110ff:c43c628c	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014687598541149	loop-142861106611271	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:b261bc27:1f20a643:41808491:c8a30194:a88fbf33:02de3343:0d3d8f60:8ecb96ff	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014689150292611	loop-223256685711030	artifact-object-089345140851858	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:ef0e0123:aafdae7c:2d475776:6a1e5cc9:76ab6f12:db19c5d4:1ff85790:adbde758	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014924064162813	loop-253139353642880	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:8a82fd8c:65577259:a2321835:4ebac907:7af0b33e:ed19c995:88bc1351:c81f665b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-014982801355366	loop-085565440864862	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:129fe1fe:ddce94bd:03b28b9d:879536be:70041959:b2ae7f95:71e548b5:2e1b90f6	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015060929855532	loop-044635239333102	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:ceaae0ef:aba9afdf:d304f933:c41d9149:7306989d:b30b2525:76049c3a:6a4a30ca	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015106857232482	loop-249782396687232	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:42f6f16e:ac321be6:bbb9ca38:fb0d0670:6bde11d8:1b5761c9:9906a703:32843dab	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015183145897827	loop-196423010217948	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:1208ac94:c62cf0bb:3e939a75:2d4fa5aa:765d9ac2:1ee49a8b:8915c0dc:4cbee053	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015285823870037	loop-071189437528766	artifact-object-204294386361625	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:373e3309:148eef4c:5083ce2e:76b5877c:c2e2fe82:58ad5def:7f2005e0:0d7c2e86	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015414881446872	loop-125866289280909	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:ece3439d:844703fc:b8161812:d57a4cf9:c9fd7d22:815d52f6:47050783:02c4c82b	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015457414280889	loop-125911528144743	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:24b7f0b8:bd51012a:2df3befa:10b350d5:7218f319:21a6398e:58e70759:b2f255e2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015470625289180	loop-175983906463415	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:2c09fc0d:019db0c9:5d37bf37:0209954b:39b0a376:1ea02f0e:0a4e873b:b194a5f2	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015535641349496	loop-158470697997197	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:930e03ab:cbac6c9e:ff00dc16:a3b8516e:4dc1025c:786d4faf:108c1962:a4cda42d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015675460782132	loop-105227443126864	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:c1c6d0af:ec264a69:d9c62798:9ae72548:4dba8823:72417190:6c1b0362:c73b949d	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015742332550915	loop-128875166705077	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:70f0e8fa:68ff9f59:95faee30:4e1bc8e4:5df1c210:3d9fb92c:544e08f8:b59f3e8e	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015832231964030	loop-144007987352191	artifact-object-124680566040372	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:42204397:dd63b0e7:6686f336:db46c10a:2fb0863e:b836ffab:d0b6d85a:0c686f5f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
artifact-edge-015843197824471	loop-240416083356110	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:a9dc5ca7:b78a75ea:529f2d5a:e67c4889:809e2750:149cb58f:dd230999:4849f19f	sha256:1e520594:51e34636:06f190a0:b666eb95:22bc4d3e:742c8ed1:07ec3491:e585bbab
